"","x","y"
"2542","unmerchantable",-1
"2543","unmeritorious",-1
"2544","unnecessarily",-1
"2545","unnecessary",-1
"2546","unneeded",-1
"2547","unobtainable",-1
"2548","unoccupied",-1
"2549","unpaid",-1
"2550","unparalleled",1
"2551","unperformed",-1
"2552","unplanned",-1
"2553","unpopular",-1
"2554","unpredictability",-1
"2555","unpredictable",-1
"2556","unpredictably",-1
"2557","unpredicted",-1
"2558","unproductive",-1
"2559","unprofitability",-1
"2560","unprofitable",-1
"2561","unqualified",-1
"2562","unrealistic",-1
"2563","unreasonable",-1
"2564","unreasonableness",-1
"2565","unreasonably",-1
"2566","unreceptive",-1
"2567","unrecoverable",-1
"2568","unrecovered",-1
"2569","unreimbursed",-1
"2570","unreliable",-1
"2571","unremedied",-1
"2572","unreported",-1
"2573","unresolved",-1
"2574","unrest",-1
"2575","unsafe",-1
"2576","unsalable",-1
"2577","unsaleable",-1
"2578","unsatisfactory",-1
"2579","unsatisfied",-1
"2580","unsavory",-1
"2581","unscheduled",-1
"2582","unsellable",-1
"2583","unsold",-1
"2584","unsound",-1
"2585","unstabilized",-1
"2586","unstable",-1
"2587","unsubstantiated",-1
"2588","unsuccessful",-1
"2589","unsuccessfully",-1
"2590","unsuitability",-1
"2591","unsuitable",-1
"2592","unsuitably",-1
"2593","unsuited",-1
"2594","unsure",-1
"2595","unsurpassed",1
"2596","unsuspected",-1
"2597","unsuspecting",-1
"2598","unsustainable",-1
"2599","untenable",-1
"2600","untimely",-1
"2601","untrusted",-1
"2602","untruth",-1
"2603","untruthful",-1
"2604","untruthfully",-1
"2605","untruthfulness",-1
"2606","untruths",-1
"2607","unusable",-1
"2608","unwanted",-1
"2609","unwarranted",-1
"2610","unwelcome",-1
"2611","unwilling",-1
"2612","unwillingness",-1
"2613","upset",-1
"2614","upturn",1
"2615","upturns",1
"2616","urgency",-1
"2617","urgent",-1
"2618","usurious",-1
"2619","usurp",-1
"2620","usurped",-1
"2621","usurping",-1
"2622","usurps",-1
"2623","usury",-1
"2624","valuable",1
"2625","vandalism",-1
"2626","verdict",-1
"2627","verdicts",-1
"2628","versatile",1
"2629","versatility",1
"2630","vetoed",-1
"2631","vibrancy",1
"2632","vibrant",1
"2633","victims",-1
"2634","violate",-1
"2635","violated",-1
"2636","violates",-1
"2637","violating",-1
"2638","violation",-1
"2639","violations",-1
"2640","violative",-1
"2641","violator",-1
"2642","violators",-1
"2643","violence",-1
"2644","violent",-1
"2645","violently",-1
"2646","vitiate",-1
"2647","vitiated",-1
"2648","vitiates",-1
"2649","vitiating",-1
"2650","vitiation",-1
"2651","voided",-1
"2652","voiding",-1
"2653","volatile",-1
"2654","volatility",-1
"2655","vulnerabilities",-1
"2656","vulnerability",-1
"2657","vulnerable",-1
"2658","vulnerably",-1
"2659","warn",-1
"2660","warned",-1
"2661","warning",-1
"2662","warnings",-1
"2663","warns",-1
"2664","wasted",-1
"2665","wasteful",-1
"2666","wasting",-1
"2667","weak",-1
"2668","weaken",-1
"2669","weakened",-1
"2670","weakening",-1
"2671","weakens",-1
"2672","weaker",-1
"2673","weakest",-1
"2674","weakly",-1
"2675","weakness",-1
"2676","weaknesses",-1
"2677","willfully",-1
"2678","win",1
"2679","winner",1
"2680","winners",1
"2681","winning",1
"2682","worries",-1
"2683","worry",-1
"2684","worrying",-1
"2685","worse",-1
"2686","worsen",-1
"2687","worsened",-1
"2688","worsening",-1
"2689","worsens",-1
"2690","worst",-1
"2691","worthless",-1
"2692","worthy",1
"2693","writedown",-1
"2694","writedowns",-1
"2695","writeoff",-1
"2696","writeoffs",-1
"2697","wrong",-1
"2698","wrongdoing",-1
"2699","wrongdoings",-1
"2700","wrongful",-1
"2701","wrongfully",-1
"2702","wrongly",-1
